"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"RP","Ryan Webb",4000,"TB@Bos 07:10PM ET",1.700,"TB"
"RP","Mark Lowe",4000,"Det@KC 07:15PM ET",2.342,"Det"
"RP","Glen Perkins",4000,"Mil@Min 01:10PM ET",1.450,"Min"
"RP","Wade Davis",4000,"Det@KC 07:15PM ET",4.525,"KC"
"RP","Javy Guerra",4000,"LAA@CWS 08:10PM ET",0,"LAA"
"RP","Franklin Morales",4000,"Tor@Bal 07:05PM ET",0.750,"Tor"
"OF","Carlos Gómez",4000,"Hou@Tex 08:05PM ET",3.417,"Hou"
"RP","J.P. Howell",4000,"LAD@Atl 07:10PM ET",-0.290,"LAD"
"RP","Jonny Venters",4000,"LAD@Atl 07:10PM ET",0,"Atl"
"RP","Samuel Deduno",4000,"Tor@Bal 07:05PM ET",0,"Bal"
"RP","Ross Ohlendorf",4000,"Col@Cin 07:10PM ET",2.629,"Cin"
"RP","Huston Street",4000,"LAA@CWS 08:10PM ET",2.983,"LAA"
"RP","Tony Sipp",4000,"Hou@Tex 08:05PM ET",1.750,"Hou"
"1B","Kendrys Morales",4000,"Det@KC 07:15PM ET",6.333,"KC"
"RP","Xavier Cedeño",4000,"TB@Bos 07:10PM ET",4.788,"TB"
"RP","Mike Dunn",4000,"Was@Mia 07:10PM ET",0,"Mia"
"RP","Travis Wood",4000,"ChC@StL 08:15PM ET",1.907,"ChC"
"OF","Brett Gardner",4000,"Oak@NYY 07:05PM ET",8.200,"NYY"
"RP","Clayton Richard",4000,"ChC@StL 08:15PM ET",-0.400,"ChC"
"RP","Josh Outman",4000,"LAD@Atl 07:10PM ET",0,"Atl"
"RP","Craig Stammen",4000,"Sea@Cle 06:10PM ET",0,"Cle"
"RP","Sergio Romo",4000,"Ari@SF 10:15PM ET",1.575,"SF"
"RP","David Hernández",4000,"NYM@Phi 07:05PM ET",2.456,"Phi"
"RP","Kenley Jansen",4000,"LAD@Atl 07:10PM ET",4.710,"LAD"
"RP","Trevor Bell",4000,"Col@Cin 07:10PM ET",0,"Cin"
"RP","James Russell",4000,"NYM@Phi 07:05PM ET",-1.417,"Phi"
"RP","Anthony Varvaro",4000,"TB@Bos 07:10PM ET",0,"Bos"
"RP","Seung Hwan Oh",4000,"ChC@StL 08:15PM ET",6.233,"StL"
"RP","Luke Hochevar",4000,"Det@KC 07:15PM ET",3.608,"KC"
"RP","Andrew Miller",4000,"Oak@NYY 07:05PM ET",6.810,"NYY"
"SP","Tim Lincecum",4000,"Ari@SF 10:15PM ET",0,"SF"
"RP","Jeremy Jeffress",4000,"Mil@Min 01:10PM ET",3.192,"Mil"
"RP","Ryan Buchter",4000,"Pit@SD 10:10PM ET",3.700,"SD"
"RP","Darren O'Day",4000,"Tor@Bal 07:05PM ET",4.300,"Bal"
"RP","Bryan Morris",4000,"Was@Mia 07:10PM ET",1.093,"Mia"
"RP","Adam Ottavino",4000,"Col@Cin 07:10PM ET",0,"Col"
"RP","Cory Rasmus",4000,"LAA@CWS 08:10PM ET",2.400,"LAA"
"RP","Joba Chamberlain",4000,"Sea@Cle 06:10PM ET",2.263,"Cle"
"RP","Trevor Cahill",4000,"ChC@StL 08:15PM ET",2.025,"ChC"
"RP","Blake Wood",4000,"Col@Cin 07:10PM ET",2.800,"Cin"
"RP","Zach Britton",4000,"Tor@Bal 07:05PM ET",4.850,"Bal"
"RP","Joe Smith",4000,"LAA@CWS 08:10PM ET",0.650,"LAA"
"RP","Zach McAllister",4000,"Sea@Cle 06:10PM ET",3.800,"Cle"
"RP","Jared Hughes",4000,"Pit@SD 10:10PM ET",0,"Pit"
"RP","Nate Adcock",4000,"Tor@Bal 07:05PM ET",0,"Bal"
"RP","Josh Ravin",4000,"LAD@Atl 07:10PM ET",0,"LAD"
"RP","Chris Hatcher",4000,"LAD@Atl 07:10PM ET",3.533,"LAD"
"RP","George Kontos",4000,"Ari@SF 10:15PM ET",1.819,"SF"
"RP","Dellin Betances",4000,"Oak@NYY 07:05PM ET",6.750,"NYY"
"RP","Will Harris",4000,"Hou@Tex 08:05PM ET",4.130,"Hou"
"RP","Mark Melancon",4000,"Pit@SD 10:10PM ET",2.833,"Pit"
"RP","Tony Barnette",4000,"Hou@Tex 08:05PM ET",2.050,"Tex"
"RP","Jordan Walden",4000,"ChC@StL 08:15PM ET",0,"StL"
"RP","David Carpenter",4000,"TB@Bos 07:10PM ET",0,"TB"
"RP","Tony Watson",4000,"Pit@SD 10:10PM ET",1.550,"Pit"
"RP","Jeff Manship",4000,"Sea@Cle 06:10PM ET",1.200,"Cle"
"RP","Jon Edwards",4000,"Pit@SD 10:10PM ET",0,"SD"
"RP","Casey Fien",4000,"Mil@Min 01:10PM ET",0.050,"Min"
"RP","Blake Parker",4000,"ChC@StL 08:15PM ET",0,"ChC"
"RP","David Robertson",4000,"LAA@CWS 08:10PM ET",4.530,"CWS"
"RP","Sam Dyson",4000,"Hou@Tex 08:05PM ET",3.342,"Tex"
"RP","Brad Boxberger",4000,"TB@Bos 07:10PM ET",0,"TB"
"RP","Cory Luebke",4000,"Pit@SD 10:10PM ET",0.033,"Pit"
"RP","Preston Claiborne",4000,"Was@Mia 07:10PM ET",0,"Mia"
"RP","Luke Gregerson",4000,"Hou@Tex 08:05PM ET",3.490,"Hou"
"RP","Neftali Feliz",4000,"Pit@SD 10:10PM ET",3.325,"Pit"
"RP","Héctor Rondón",4000,"ChC@StL 08:15PM ET",6.917,"ChC"
"RP","Antonio Bastardo",4000,"NYM@Phi 07:05PM ET",4.910,"NYM"
"RP","Jeanmar Gómez",4000,"NYM@Phi 07:05PM ET",3.925,"Phi"
"RP","Fernando Salas",4000,"LAA@CWS 08:10PM ET",2.588,"LAA"
"RP","John Axford",4000,"Oak@NYY 07:05PM ET",3.864,"Oak"
"RP","Ross Detwiler",4000,"Sea@Cle 06:10PM ET",0.600,"Cle"
"RP","Dan Otero",4000,"Sea@Cle 06:10PM ET",3.383,"Cle"
"RP","Brett Cecil",4000,"Tor@Bal 07:05PM ET",1.993,"Tor"
"RP","Nick Hagadone",4000,"Mil@Min 01:10PM ET",0,"Mil"
"RP","Nate Jones",4000,"LAA@CWS 08:10PM ET",3.142,"CWS"
"RP","Shawn Kelley",4000,"Was@Mia 07:10PM ET",3.690,"Was"
"RP","Marc Rzepczynski",4000,"Oak@NYY 07:05PM ET",2.670,"Oak"
"RP","Tommy Hunter",4000,"Sea@Cle 06:10PM ET",0,"Cle"
"OF","Steven Souza Jr.",4000,"TB@Bos 07:10PM ET",7.900,"TB"
"RP","Steve Cishek",4000,"Sea@Cle 06:10PM ET",4.500,"Sea"
"RP","Josh Fields",4000,"Hou@Tex 08:05PM ET",2.042,"Hou"
"RP","Greg Holland",4000,"Det@KC 07:15PM ET",0,"KC"
"RP","Chris Withrow",4000,"LAD@Atl 07:10PM ET",1.600,"Atl"
"RP","Sean Doolittle",4000,"Oak@NYY 07:05PM ET",1.907,"Oak"
"RP","Neil Ramírez",4000,"ChC@StL 08:15PM ET",4.150,"ChC"
"RP","Ryan Pressly",4000,"Mil@Min 01:10PM ET",4.300,"Min"
"RP","Ryan Brasier",4000,"Oak@NYY 07:05PM ET",0,"Oak"
"RP","T.J. McFarland",4000,"Tor@Bal 07:05PM ET",1.090,"Bal"
"RP","Cory Gearrin",4000,"Ari@SF 10:15PM ET",3.125,"SF"
"RP","Charlie Furbush",4000,"Sea@Cle 06:10PM ET",0,"Sea"
"RP","Michael Blazek",4000,"Mil@Min 01:10PM ET",2.733,"Mil"
"RP","Justin Grimm",4000,"ChC@StL 08:15PM ET",3.770,"ChC"
"SP","Josh Collmenter",4000,"Ari@SF 10:15PM ET",0,"Ari"
"RP","Hunter Strickland",4000,"Ari@SF 10:15PM ET",2.533,"SF"
"RP","Pedro Báez",4000,"LAD@Atl 07:10PM ET",3.833,"LAD"
"RP","Mitch Harris",4000,"ChC@StL 08:15PM ET",0,"StL"
"RP","Sam Freeman",4000,"Mil@Min 01:10PM ET",-0.590,"Mil"
"RP","Tommy Layne",4000,"TB@Bos 07:10PM ET",2.633,"Bos"
"RP","Evan Scribner",4000,"Sea@Cle 06:10PM ET",0,"Sea"
"SP","Nick Tepesch",4000,"Hou@Tex 08:05PM ET",0,"Tex"
"RP","Jake Diekman",4000,"Hou@Tex 08:05PM ET",2.300,"Tex"
"RP","Fernando Abad",4000,"Mil@Min 01:10PM ET",3.190,"Min"
"RP","Liam Hendriks",4000,"Oak@NYY 07:05PM ET",-0.075,"Oak"
"RP","José Álvarez",4000,"LAA@CWS 08:10PM ET",2.300,"LAA"
"RP","Tim Collins",4000,"Det@KC 07:15PM ET",0,"KC"
"RP","Brian Matusz",4000,"Tor@Bal 07:05PM ET",0,"Bal"
"RP","Aaron Crow",4000,"ChC@StL 08:15PM ET",0,"ChC"
"RP","Mike Montgomery",4000,"Sea@Cle 06:10PM ET",3.025,"Sea"
"SP","Lance Lynn",4000,"ChC@StL 08:15PM ET",0,"StL"
"RP","Kyle Lobstein",4000,"Pit@SD 10:10PM ET",3.663,"Pit"
"RP","Tanner Scheppers",4000,"Hou@Tex 08:05PM ET",0,"Tex"
"RP","Brad Hand",4000,"Pit@SD 10:10PM ET",4.875,"SD"
"RP","Robbie Ross Jr.",4000,"TB@Bos 07:10PM ET",1.988,"Bos"
"RP","Craig Kimbrel",4000,"TB@Bos 07:10PM ET",4.600,"Bos"
"SP","Jonathan Pettibone",4000,"ChC@StL 08:15PM ET",0,"ChC"
"RP","Trevor May",4000,"Mil@Min 01:10PM ET",4.971,"Min"
"RP","Justin Wilson",4000,"Det@KC 07:15PM ET",4.267,"Det"
"RP","Justin Miller",4000,"Col@Cin 07:10PM ET",2.750,"Col"
"RP","Daniel Hudson",4000,"Ari@SF 10:15PM ET",4.433,"Ari"
"RP","Zach Putnam",4000,"LAA@CWS 08:10PM ET",2.750,"CWS"
"RP","Nick Vincent",4000,"Sea@Cle 06:10PM ET",4.617,"Sea"
"RP","Ryan Cook",4000,"Sea@Cle 06:10PM ET",0,"Sea"
"RP","Michael Kohn",4000,"LAD@Atl 07:10PM ET",0,"Atl"
"RP","Jeff Beliveau",4000,"Tor@Bal 07:05PM ET",0,"Bal"
"RP","Will Smith",4000,"Mil@Min 01:10PM ET",0,"Mil"
"RP","Dan Jennings",4000,"LAA@CWS 08:10PM ET",5.100,"CWS"
"RP","Blaine Hardy",4000,"Det@KC 07:15PM ET",0,"Det"
"RP","Danny Farquhar",4000,"TB@Bos 07:10PM ET",2.850,"TB"
"RP","J.J. Hoover",4000,"Col@Cin 07:10PM ET",-0.250,"Cin"
"RP","Pat Venditte",4000,"Tor@Bal 07:05PM ET",-0.100,"Tor"
"RP","Brad Brach",4000,"Tor@Bal 07:05PM ET",6.014,"Bal"
"RP","Jason Gurka",4000,"Col@Cin 07:10PM ET",0.690,"Col"
"RP","Aaron Barrett",4000,"Was@Mia 07:10PM ET",0,"Was"
"RP","Hunter Cervenka",4000,"LAD@Atl 07:10PM ET",1.988,"Atl"
"RP","Michael Tonkin",4000,"Mil@Min 01:10PM ET",7.783,"Min"
"RP","Randall Delgado",4000,"Ari@SF 10:15PM ET",1.488,"Ari"
"RP","Kelvin Herrera",4000,"Det@KC 07:15PM ET",4.029,"KC"
"RP","Jenrry Mejía",4000,"NYM@Phi 07:05PM ET",0,"NYM"
"RP","Bryan Shaw",4000,"Sea@Cle 06:10PM ET",-2.125,"Cle"
"RP","Arodys Vizcaíno",4000,"LAD@Atl 07:10PM ET",3.080,"Atl"
"RP","Jeurys Familia",4000,"NYM@Phi 07:05PM ET",2.279,"NYM"
"SP","Álex Colomé",4000,"TB@Bos 07:10PM ET",5.638,"TB"
"RP","Arquímedes Caminero",4000,"Pit@SD 10:10PM ET",1.836,"Pit"
"RP","Kevin Siegrist",4000,"ChC@StL 08:15PM ET",6.258,"StL"
"RP","Steve Geltz",4000,"TB@Bos 07:10PM ET",0.625,"TB"
"RP","Bo Schultz",4000,"Tor@Bal 07:05PM ET",0,"Tor"
"SP","Matt Magill",4000,"Col@Cin 07:10PM ET",0,"Cin"
"RP","Koji Uehara",4000,"TB@Bos 07:10PM ET",2.038,"Bos"
"RP","Junichi Tazawa",4000,"TB@Bos 07:10PM ET",2.779,"Bos"
"RP","Drew Storen",4000,"Tor@Bal 07:05PM ET",1.100,"Tor"
"RP","Matt Purke",4000,"Was@Mia 07:10PM ET",0,"Was"
"RP","Mychal Givens",4000,"Tor@Bal 07:05PM ET",4.258,"Bal"
"RP","Alex Wilson",4000,"Det@KC 07:15PM ET",7.000,"Det"
"SP","David Hale",4000,"Col@Cin 07:10PM ET",-3.250,"Col"
"1B","Wil Myers",4000,"Pit@SD 10:10PM ET",6.923,"SD"
"RP","Adam Warren",4000,"ChC@StL 08:15PM ET",4.050,"ChC"
"OF","Jeremy Hazelbaker",4000,"ChC@StL 08:15PM ET",8.846,"StL"
"RP","Louis Coleman",4000,"LAD@Atl 07:10PM ET",0.925,"LAD"
"RP","Caleb Cotham",4000,"Col@Cin 07:10PM ET",2.621,"Cin"
"RP","Brian Moran",4000,"Sea@Cle 06:10PM ET",0,"Sea"
"SP","Miles Mikolas",4000,"Hou@Tex 08:05PM ET",0,"Tex"
"RP","Buddy Baumann",4000,"Pit@SD 10:10PM ET",0,"SD"
"RP","Rob Scahill",4000,"Pit@SD 10:10PM ET",1.617,"Pit"
"RP","Aaron Loup",4000,"Tor@Bal 07:05PM ET",0,"Tor"
"SP","Pierce Johnson",4000,"ChC@StL 08:15PM ET",0,"ChC"
"RP","Bryan Mitchell",4000,"Oak@NYY 07:05PM ET",0,"NYY"
"RP","A.J. Ramos",4000,"Was@Mia 07:10PM ET",4.000,"Mia"
"RP","Trevor Rosenthal",4000,"ChC@StL 08:15PM ET",5.130,"StL"
"RP","Zack Jones",4000,"Mil@Min 01:10PM ET",0,"Mil"
"SP","Dan Straily",4000,"Col@Cin 07:10PM ET",9.550,"Cin"
"RP","Keith Butler",4000,"ChC@StL 08:15PM ET",0,"StL"
"RP","Mario Hollands",4000,"NYM@Phi 07:05PM ET",0,"Phi"
"RP","Derek Law",4000,"Ari@SF 10:15PM ET",6.950,"SF"
"RP","Diego Moreno",4000,"Oak@NYY 07:05PM ET",0,"NYY"
"RP","Vidal Nuño",4000,"Sea@Cle 06:10PM ET",3.520,"Sea"
"RP","Jake Petricka",4000,"LAA@CWS 08:10PM ET",2.620,"CWS"
"RP","Mike Morin",4000,"LAA@CWS 08:10PM ET",1.669,"LAA"
"RP","Ken Giles",4000,"Hou@Tex 08:05PM ET",2.758,"Hou"
"RP","Paco Rodríguez",4000,"LAD@Atl 07:10PM ET",0,"Atl"
"RP","Josh Edgin",4000,"NYM@Phi 07:05PM ET",0,"NYM"
"RP","Jose Cisnero",4000,"Col@Cin 07:10PM ET",0,"Cin"
"RP","Enny Romero",4000,"TB@Bos 07:10PM ET",3.938,"TB"
"RP","Bruce Rondon",4000,"Det@KC 07:15PM ET",0,"Det"
"RP","Yhónathan Barrios",4000,"Mil@Min 01:10PM ET",0,"Mil"
"RP","Felipe Rivero",4000,"Was@Mia 07:10PM ET",3.542,"Was"
"RP","Angel Nesbitt",4000,"Det@KC 07:15PM ET",0,"Det"
"RP","Kirby Yates",4000,"Oak@NYY 07:05PM ET",3.125,"NYY"
"RP","Jairo Díaz",4000,"Col@Cin 07:10PM ET",0,"Col"
"RP","Hansel Robles",4000,"NYM@Phi 07:05PM ET",4.225,"NYM"
"RP","Yimi García",4000,"LAD@Atl 07:10PM ET",2.092,"LAD"
"RP","Lisalverto Bonilla",4000,"LAD@Atl 07:10PM ET",0,"LAD"
"RP","Aroldis Chapman",4000,"Oak@NYY 07:05PM ET",0,"NYY"
"RP","Seth Maness",4000,"ChC@StL 08:15PM ET",0.292,"StL"
"RP","Matt Barnes",4000,"TB@Bos 07:10PM ET",4.120,"Bos"
"RP","Tyler Thornburg",4000,"Mil@Min 01:10PM ET",5.490,"Mil"
"RP","Shawn Tolleson",4000,"Hou@Tex 08:05PM ET",0.033,"Tex"
"SP","Brandon Cumpton",4000,"Pit@SD 10:10PM ET",0,"Pit"
"RP","A.J. Schugel",4000,"Pit@SD 10:10PM ET",5.250,"Pit"
"OF","Kole Calhoun",4000,"LAA@CWS 08:10PM ET",7.385,"LAA"
"SP","Jesse Biddle",4000,"LAD@Atl 07:10PM ET",0,"Atl"
"RP","Addison Reed",4000,"NYM@Phi 07:05PM ET",3.108,"NYM"
"RP","Johnny Barbato",4000,"Oak@NYY 07:05PM ET",6.500,"NYY"
"RP","Josh Osich",4000,"Ari@SF 10:15PM ET",2.294,"SF"
"RP","Michael Mariot",4000,"NYM@Phi 07:05PM ET",0,"Phi"
"SP","Domingo Germán",4000,"Oak@NYY 07:05PM ET",0,"NYY"
"RP","Chasen Shreve",4000,"Oak@NYY 07:05PM ET",3.070,"NYY"
"SP","Kyle Ryan",4000,"Det@KC 07:15PM ET",2.783,"Det"
"RP","Ryan O'Rourke",4000,"Mil@Min 01:10PM ET",0.750,"Min"
"RP","Cody Allen",4000,"Sea@Cle 06:10PM ET",1.463,"Cle"
"RP","Adam Liberatore",4000,"LAD@Atl 07:10PM ET",5.900,"LAD"
"RP","Blake Treinen",4000,"Was@Mia 07:10PM ET",4.420,"Was"
"RP","Casey Sadler",4000,"Pit@SD 10:10PM ET",0,"Pit"
"RP","Jeff Ferrell",4000,"Det@KC 07:15PM ET",0,"Det"
"RP","Álex Cláudio",4000,"Hou@Tex 08:05PM ET",4.100,"Tex"
"RP","Dan Winkler",4000,"LAD@Atl 07:10PM ET",4.217,"Atl"
"RP","Héctor Neris",4000,"NYM@Phi 07:05PM ET",4.286,"Phi"
"RP","Frankie Montás",4000,"LAD@Atl 07:10PM ET",0,"LAD"
"RP","Jack Leathersich",4000,"ChC@StL 08:15PM ET",0,"ChC"
"RP","Tony Zych",4000,"Sea@Cle 06:10PM ET",5.000,"Sea"
"RP","Andrew McKirahan",4000,"LAD@Atl 07:10PM ET",0,"Atl"
"RP","R.J. Álvarez",4000,"Oak@NYY 07:05PM ET",0,"Oak"
"SP","Tyler Anderson",4000,"Col@Cin 07:10PM ET",0,"Col"
"RP","Drew VerHagen",4000,"Det@KC 07:15PM ET",0.900,"Det"
"OF","Kevin Pillar",4000,"Tor@Bal 07:05PM ET",6.071,"Tor"
"RP","Roberto Osuna",4000,"Tor@Bal 07:05PM ET",3.850,"Tor"
"RP","Luis Perdomo",4000,"Pit@SD 10:10PM ET",0.690,"SD"
"RP","Andrew Chafin",4000,"Ari@SF 10:15PM ET",1.800,"Ari"
"RP","Carter Capps",4000,"Was@Mia 07:10PM ET",0,"Mia"
"RP","Evan Marshall",4000,"Ari@SF 10:15PM ET",8.500,"Ari"
"RP","Tony Cingrani",4000,"Col@Cin 07:10PM ET",2.171,"Cin"
"RP","Noé Ramírez",4000,"TB@Bos 07:10PM ET",2.783,"Bos"
"RP","Carson Smith",4000,"TB@Bos 07:10PM ET",0,"Bos"
"RP","Kevin Quackenbush",4000,"Pit@SD 10:10PM ET",2.114,"SD"
"RP","Aaron Brooks",4000,"ChC@StL 08:15PM ET",0,"ChC"
"RP","Branden Pinder",4000,"Oak@NYY 07:05PM ET",0,"NYY"
"RP","Elvis Araujo",4000,"NYM@Phi 07:05PM ET",2.283,"Phi"
"RP","Joe Biagini",4000,"Tor@Bal 07:05PM ET",4.667,"Tor"
"RP","Kyle Barraclough",4000,"Was@Mia 07:10PM ET",5.050,"Mia"
"RP","Keone Kela",4000,"Hou@Tex 08:05PM ET",4.658,"Tex"
"RP","Raudel Lazo",4000,"Was@Mia 07:10PM ET",0,"Mia"
"RP","Daniel Stumpf",4000,"NYM@Phi 07:05PM ET",-2.100,"Phi"
"RP","Matt Bowman",4000,"ChC@StL 08:15PM ET",3.138,"StL"
"RP","Shae Simmons",4000,"LAD@Atl 07:10PM ET",0,"Atl"
"RP","Ryan Dull",4000,"Oak@NYY 07:05PM ET",4.843,"Oak"
"RP","Miguel Castro",4000,"Col@Cin 07:10PM ET",4.183,"Col"
"RP","Nick Rumbelow",4000,"Oak@NYY 07:05PM ET",0,"NYY"
"SP","Julio Urias",4000,"LAD@Atl 07:10PM ET",0,"LAD"
"RP","Corey Knebel",4000,"Mil@Min 01:10PM ET",0,"Mil"
"RP","Dalier Hinojosa",4000,"NYM@Phi 07:05PM ET",1.710,"Phi"
"RP","Greg Mahle",4000,"LAA@CWS 08:10PM ET",2.238,"LAA"
"1B","Mike Napoli",3900,"Sea@Cle 06:10PM ET",8.400,"Cle"
"OF","Ángel Pagán",3900,"Ari@SF 10:15PM ET",9.786,"SF"
"1B","Ryan Howard",3900,"NYM@Phi 07:05PM ET",6.000,"Phi"
"1B","Hanley Ramírez",3900,"TB@Bos 07:10PM ET",8.167,"Bos"
"C","Russell Martin",3900,"Tor@Bal 07:05PM ET",2.769,"Tor"
"2B","Ian Kinsler",3900,"Det@KC 07:15PM ET",12.000,"Det"
"2B","Dustin Pedroia",3900,"TB@Bos 07:10PM ET",6.909,"Bos"
"OF","Michael Saunders",3900,"Tor@Bal 07:05PM ET",6.727,"Tor"
"OF","Michael Brantley",3900,"Sea@Cle 06:10PM ET",0,"Cle"
"OF","Ryan Braun",3900,"Mil@Min 01:10PM ET",8.500,"Mil"
"3B","Evan Longoria",3900,"TB@Bos 07:10PM ET",6.917,"TB"
"OF","Jarrod Dyson",3900,"Det@KC 07:15PM ET",0,"KC"
"3B","Mike Moustakas",3900,"Det@KC 07:15PM ET",8.364,"KC"
"2B","Dee Gordon",3900,"Was@Mia 07:10PM ET",9.818,"Mia"
"OF","Billy Burns",3900,"Oak@NYY 07:05PM ET",6.778,"Oak"
"3B","Anthony Rendón",3900,"Was@Mia 07:10PM ET",5.750,"Was"
"OF","Aaron Altherr",3900,"NYM@Phi 07:05PM ET",0,"Phi"
"OF","J.D. Martínez",3900,"Det@KC 07:15PM ET",9.455,"Det"
"OF","Delino DeShields",3900,"Hou@Tex 08:05PM ET",8.917,"Tex"
"3B","Maikel Franco",3900,"NYM@Phi 07:05PM ET",6.231,"Phi"
"SS","Xander Bogaerts",3900,"TB@Bos 07:10PM ET",8.000,"Bos"
"2B","Rougned Odor",3900,"Hou@Tex 08:05PM ET",7.308,"Tex"
"OF","Marlon Byrd",3800,"Sea@Cle 06:10PM ET",5.375,"Cle"
"OF","Nelson Cruz",3800,"Sea@Cle 06:10PM ET",8.250,"Sea"
"C","Brian McCann",3800,"Oak@NYY 07:05PM ET",9.778,"NYY"
"OF","Curtis Granderson",3800,"NYM@Phi 07:05PM ET",5.417,"NYM"
"2B","Ben Zobrist",3800,"ChC@StL 08:15PM ET",6.750,"ChC"
"OF","Colby Rasmus",3800,"Hou@Tex 08:05PM ET",8.308,"Hou"
"3B","Chase Headley",3800,"Oak@NYY 07:05PM ET",5.444,"NYY"
"1B","Carlos Santana",3800,"Sea@Cle 06:10PM ET",7.500,"Cle"
"OF","Alex Gordon",3800,"Det@KC 07:15PM ET",5.250,"KC"
"2B","Daniel Murphy",3800,"Was@Mia 07:10PM ET",10.833,"Was"
"1B","Mitch Moreland",3800,"Hou@Tex 08:05PM ET",6.455,"Tex"
"2B","Jason Kipnis",3800,"Sea@Cle 06:10PM ET",9.200,"Cle"
"OF","Billy Hamilton",3800,"Col@Cin 07:10PM ET",4.750,"Cin"
"OF","Brock Holt",3800,"TB@Bos 07:10PM ET",9.556,"Bos"
"C","Tony Wolters",3800,"Col@Cin 07:10PM ET",6.286,"Col"
"SS","Francisco Lindor",3800,"Sea@Cle 06:10PM ET",8.000,"Cle"
"1B","Byung Ho Park",3800,"Mil@Min 01:10PM ET",6.818,"Min"
"OF","Carlos Beltrán",3700,"Oak@NYY 07:05PM ET",8.636,"NYY"
"SS","Jimmy Rollins",3700,"LAA@CWS 08:10PM ET",6.200,"CWS"
"1B","Adrián González",3700,"LAD@Atl 07:10PM ET",7.769,"LAD"
"1B","Joe Mauer",3700,"Mil@Min 01:10PM ET",7.923,"Min"
"3B","David Wright",3700,"NYM@Phi 07:05PM ET",9.700,"NYM"
"OF","Nick Markakis",3700,"LAD@Atl 07:10PM ET",9.583,"Atl"
"OF","Ian Desmond",3700,"Hou@Tex 08:05PM ET",3.667,"Tex"
"OF","Hunter Pence",3700,"Ari@SF 10:15PM ET",7.500,"SF"
"1B","Lucas Duda",3700,"NYM@Phi 07:05PM ET",5.750,"NYM"
"C","Salvador Pérez",3700,"Det@KC 07:15PM ET",5.583,"KC"
"C","Buster Posey",3700,"Ari@SF 10:15PM ET",7.250,"SF"
"2B","Scooter Gennett",3700,"Mil@Min 01:10PM ET",7.692,"Mil"
"OF","Corey Dickerson",3700,"TB@Bos 07:10PM ET",6.091,"TB"
"OF","Evan Gattis",3700,"Hou@Tex 08:05PM ET",2.000,"Hou"
"OF","Tyler Goeddel",3700,"NYM@Phi 07:05PM ET",0.625,"Phi"
"OF","Jorge Soler",3700,"ChC@StL 08:15PM ET",5.692,"ChC"
"OF","Melvin Upton Jr.",3600,"Pit@SD 10:10PM ET",8.077,"SD"
"SS","Alcides Escobar",3600,"Det@KC 07:15PM ET",6.583,"KC"
"3B","Trevor Plouffe",3600,"Mil@Min 01:10PM ET",6.917,"Min"
"OF","Mark Trumbo",3600,"Tor@Bal 07:05PM ET",12.636,"Bal"
"SS","Elvis Andrus",3600,"Hou@Tex 08:05PM ET",6.818,"Tex"
"1B/OF","Chris Colabello",3600,"Tor@Bal 07:05PM ET",1.333,"Tor"
"1B","Brandon Belt",3600,"Ari@SF 10:15PM ET",8.643,"SF"
"OF","Josh Reddick",3600,"Oak@NYY 07:05PM ET",7.308,"Oak"
"OF","Gerardo Parra",3600,"Col@Cin 07:10PM ET",7.333,"Col"
"2B","Brett Lawrie",3600,"LAA@CWS 08:10PM ET",5.923,"CWS"
"OF","Anthony Gose",3600,"Det@KC 07:15PM ET",4.800,"Det"
"2B","Josh Harrison",3600,"Pit@SD 10:10PM ET",7.615,"Pit"
"OF","Avisail García",3600,"LAA@CWS 08:10PM ET",5.750,"CWS"
"OF","Kevin Kiermaier",3600,"TB@Bos 07:10PM ET",4.636,"TB"
"1B","A.J. Reed",3600,"Hou@Tex 08:05PM ET",0,"Hou"
"OF","Byron Buxton",3600,"Mil@Min 01:10PM ET",3.538,"Min"
"OF","Yasiel Puig",3600,"LAD@Atl 07:10PM ET",9.154,"LAD"
"1B","Adam LaRoche",3500,"LAA@CWS 08:10PM ET",0,"CWS"
"C","Yadier Molina",3500,"ChC@StL 08:15PM ET",6.769,"StL"
"OF","Rajai Davis",3500,"Sea@Cle 06:10PM ET",8.600,"Cle"
"OF","Jay Bruce",3500,"Col@Cin 07:10PM ET",8.846,"Cin"
"1B/OF","Steve Pearce",3500,"TB@Bos 07:10PM ET",3.000,"TB"
"C","Francisco Cervelli",3500,"Pit@SD 10:10PM ET",8.182,"Pit"
"1B","Logan Morrison",3500,"TB@Bos 07:10PM ET",1.200,"TB"
"OF","Desmond Jennings",3500,"TB@Bos 07:10PM ET",5.455,"TB"
"OF","Jason Heyward",3500,"ChC@StL 08:15PM ET",5.846,"ChC"
"1B","Freddie Freeman",3500,"LAD@Atl 07:10PM ET",5.909,"Atl"
"1B","Justin Smoak",3500,"Tor@Bal 07:05PM ET",1.833,"Tor"
"OF","Reymond Fuentes",3500,"Det@KC 07:15PM ET",3.833,"KC"
"2B","DJ LeMahieu",3500,"Col@Cin 07:10PM ET",10.000,"Col"
"3B","Kyle Seager",3500,"Sea@Cle 06:10PM ET",6.000,"Sea"
"OF","Oswaldo Arcia",3500,"Mil@Min 01:10PM ET",6.667,"Min"
"OF","Stephen Piscotty",3500,"ChC@StL 08:15PM ET",8.500,"StL"
